VentaID,FechaVenta,Anio,MesNumero,MesNombre,ClienteID,ClienteNombre,SegmentoCliente,IndustriaCliente,ProductoID,ProductoNombre,CategoriaProducto,MarcaProducto,RegionID,RegionNombre,Pais,ResponsableRegionEmail,VendedorID,VendedorNombre,CanalVenta,EstadoPedido,MetodoPago,Cantidad,PrecioUnitario,CostoUnitario,DescuentoPct,ImporteBruto,ImporteDescuento,ImporteNeto,CostoTotal,Margen,FechaCarga
VEN-00336,2026-01-10,2026,1,Enero,C003,Fabrikam Digital,Corporate,technology,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Partner,Cancelado,Transferencia,3,1250.00,420.00,0.10,3750.00,375.00,3375.00,1260.00,2115.00,2026-08-05
VEN-00337,2026-05-21,2026,5,Mayo,C001,Northwind Retail,Enterprise,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Online,Pendiente,Orden de compra,11,22.80,7.20,0.08,250.80,20.06,230.74,79.20,151.54,2026-08-05
VEN-00338,2026-02-20,2026,2,Febrero,C001,Northwind Retail,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Orden de compra,12,820.00,510.00,0.10,9840.00,984.00,8856.00,6120.00,2736.00,2026-08-05
VEN-00339,2026-03-02,2026,3,Marzo,C003,Fabrikam Digital,Corporate,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Tarjeta,4,310.00,155.00,0.03,1240.00,37.20,1202.80,620.00,582.80,2026-08-05
VEN-00340,2026-06-09,2026,6,Junio,C007,Tailspin Toys,SMB,retail,P008,Governance Advisory,Consulting,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Marketplace,Cancelado,Transferencia,1,1250.00,420.00,0.00,1250.00,0.00,1250.00,420.00,830.00,2026-08-05
VEN-00341,2026-03-01,2026,3,Marzo,C001,Northwind Retail,Enterprise,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Orden de compra,7,95.00,42.00,0.03,665.00,19.95,645.05,294.00,351.05,2026-08-05
VEN-00342,2026-02-18,2026,2,Febrero,C010,Blue Yonder Airlines,Enterprise,travel,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Marketplace,Pendiente,Tarjeta,10,310.00,155.00,0.05,3100.00,155.00,2945.00,1550.00,1395.00,2026-08-05
VEN-00343,2026-01-05,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Pendiente,Transferencia,8,310.00,155.00,0.08,2480.00,198.40,2281.60,1240.00,1041.60,2026-08-05
VEN-00344,2026-06-24,2026,6,Junio,C004,Adventure Works,Corporate,manufacturing,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Tarjeta,9,420.00,95.00,0.15,3780.00,567.00,3213.00,855.00,2358.00,2026-08-05
VEN-00345,2026-06-29,2026,6,Junio,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Online,Cancelado,Orden de compra,4,13.70,4.10,0.05,54.80,2.74,52.06,16.40,35.66,2026-08-05
VEN-00346,2026-05-13,2026,5,Mayo,C008,Wide World Importers,Enterprise,distribution,P006,Data Engineering Workshop,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Pendiente,Orden de compra,6,680.00,180.00,0.00,4080.00,0.00,4080.00,1080.00,3000.00,2026-08-05
VEN-00347,2026-03-16,2026,3,Marzo,C001,Northwind Retail,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Tarjeta,8,420.00,95.00,0.00,3360.00,0.00,3360.00,760.00,2600.00,2026-08-05
VEN-00348,2026-03-25,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Tarjeta,10,310.00,155.00,0.00,3100.00,0.00,3100.00,1550.00,1550.00,2026-08-05
VEN-00349,2026-06-16,2026,6,Junio,C002,Contoso Market,Enterprise,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Orden de compra,10,22.80,7.20,0.03,228.00,6.84,221.16,72.00,149.16,2026-08-05
VEN-00350,2026-05-02,2026,5,Mayo,C006,Proseware Labs,SMB,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Transferencia,9,13.70,4.10,0.00,123.30,0.00,123.30,36.90,86.40,2026-08-05
VEN-00351,2026-02-16,2026,2,Febrero,C002,Contoso Market,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Orden de compra,12,420.00,95.00,0.03,5040.00,151.20,4888.80,1140.00,3748.80,2026-08-05
VEN-00352,2026-06-07,2026,6,Junio,C007,Tailspin Toys,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Completado,Orden de compra,1,95.00,42.00,0.15,95.00,14.25,80.75,42.00,38.75,2026-08-05
VEN-00353,2026-04-23,2026,4,Abril,C002,Contoso Market,Enterprise,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Orden de compra,9,13.70,4.10,0.00,123.30,0.00,123.30,36.90,86.40,2026-08-05
VEN-00354,2026-05-15,2026,5,Mayo,C004,Adventure Works,Corporate,manufacturing,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Transferencia,4,13.70,4.10,0.00,54.80,0.00,54.80,16.40,38.40,2026-08-05
VEN-00355,2026-04-19,2026,4,Abril,C009,Graphic Design Institute,Corporate,education,P008,Governance Advisory,Consulting,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Completado,Transferencia,10,1250.00,420.00,0.15,12500.00,1875.00,10625.00,4200.00,6425.00,2026-08-05
VEN-00356,2026-01-27,2026,1,Enero,C002,Contoso Market,Enterprise,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Partner,Pendiente,Tarjeta,12,22.80,7.20,0.05,273.60,13.68,259.92,86.40,173.52,2026-08-05
VEN-00357,2026-01-16,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Marketplace,Cancelado,Orden de compra,8,13.70,4.10,0.08,109.60,8.77,100.83,32.80,68.03,2026-08-05
VEN-00358,2026-05-23,2026,5,Mayo,C003,Fabrikam Digital,Corporate,technology,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Transferencia,10,420.00,95.00,0.05,4200.00,210.00,3990.00,950.00,3040.00,2026-08-05
VEN-00359,2026-04-11,2026,4,Abril,C002,Contoso Market,Enterprise,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Online,Cancelado,Transferencia,7,13.70,4.10,0.10,95.90,9.59,86.31,28.70,57.61,2026-08-05
VEN-00360,2026-04-24,2026,4,Abril,C002,Contoso Market,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Completado,Orden de compra,9,820.00,510.00,0.00,7380.00,0.00,7380.00,4590.00,2790.00,2026-08-05
VEN-00361,2026-05-12,2026,5,Mayo,C001,Northwind Retail,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Partner,Completado,Tarjeta,6,820.00,510.00,0.00,4920.00,0.00,4920.00,3060.00,1860.00,2026-08-05
VEN-00362,2026-06-29,2026,6,Junio,C006,Proseware Labs,SMB,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Tarjeta,1,13.70,4.10,0.15,13.70,2.05,11.64,4.10,7.54,2026-08-05
VEN-00363,2026-01-10,2026,1,Enero,C003,Fabrikam Digital,Corporate,technology,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Tarjeta,10,820.00,510.00,0.10,8200.00,820.00,7380.00,5100.00,2280.00,2026-08-05
VEN-00364,2026-06-17,2026,6,Junio,C002,Contoso Market,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Cancelado,Transferencia,12,820.00,510.00,0.08,9840.00,787.20,9052.80,6120.00,2932.80,2026-08-05
VEN-00365,2026-05-15,2026,5,Mayo,C005,Litware Stores,SMB,retail,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Transferencia,12,1250.00,420.00,0.15,15000.00,2250.00,12750.00,5040.00,7710.00,2026-08-05
VEN-00366,2026-01-15,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Online,Cancelado,Transferencia,3,1250.00,420.00,0.15,3750.00,562.50,3187.50,1260.00,1927.50,2026-08-05
VEN-00367,2026-04-12,2026,4,Abril,C001,Northwind Retail,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Partner,Pendiente,Tarjeta,11,310.00,155.00,0.15,3410.00,511.50,2898.50,1705.00,1193.50,2026-08-05
VEN-00368,2026-04-22,2026,4,Abril,C009,Graphic Design Institute,Corporate,education,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Orden de compra,2,22.80,7.20,0.03,45.60,1.37,44.23,14.40,29.83,2026-08-05
VEN-00369,2026-02-23,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Online,Completado,Orden de compra,11,22.80,7.20,0.10,250.80,25.08,225.72,79.20,146.52,2026-08-05
VEN-00370,2026-01-14,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Online,Cancelado,Transferencia,9,13.70,4.10,0.08,123.30,9.86,113.44,36.90,76.54,2026-08-05
VEN-00371,2026-02-26,2026,2,Febrero,C009,Graphic Design Institute,Corporate,education,P007,DP-600 Exam Prep,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Marketplace,Completado,Transferencia,2,420.00,95.00,0.08,840.00,67.20,772.80,190.00,582.80,2026-08-05
VEN-00372,2026-02-03,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Cancelado,Transferencia,1,22.80,7.20,0.10,22.80,2.28,20.52,7.20,13.32,2026-08-05
VEN-00373,2026-01-07,2026,1,Enero,C005,Litware Stores,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Marketplace,Completado,Transferencia,10,22.80,7.20,0.03,228.00,6.84,221.16,72.00,149.16,2026-08-05
VEN-00374,2026-05-13,2026,5,Mayo,C007,Tailspin Toys,SMB,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Marketplace,Completado,Transferencia,10,310.00,155.00,0.00,3100.00,0.00,3100.00,1550.00,1550.00,2026-08-05
VEN-00375,2026-02-18,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P008,Governance Advisory,Consulting,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Marketplace,Completado,Transferencia,9,1250.00,420.00,0.03,11250.00,337.50,10912.50,3780.00,7132.50,2026-08-05
VEN-00376,2026-06-16,2026,6,Junio,C007,Tailspin Toys,SMB,retail,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Tarjeta,5,680.00,180.00,0.03,3400.00,102.00,3298.00,900.00,2398.00,2026-08-05
VEN-00377,2026-04-28,2026,4,Abril,C009,Graphic Design Institute,Corporate,education,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Partner,Pendiente,Tarjeta,2,420.00,95.00,0.08,840.00,67.20,772.80,190.00,582.80,2026-08-05
VEN-00378,2026-06-30,2026,6,Junio,C001,Northwind Retail,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Marketplace,Pendiente,Transferencia,3,820.00,510.00,0.10,2460.00,246.00,2214.00,1530.00,684.00,2026-08-05
VEN-00379,2026-04-06,2026,4,Abril,C006,Proseware Labs,SMB,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Online,Completado,Tarjeta,11,310.00,155.00,0.10,3410.00,341.00,3069.00,1705.00,1364.00,2026-08-05
VEN-00380,2026-05-21,2026,5,Mayo,C006,Proseware Labs,SMB,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Online,Completado,Transferencia,10,310.00,155.00,0.08,3100.00,248.00,2852.00,1550.00,1302.00,2026-08-05
VEN-00381,2026-02-17,2026,2,Febrero,C010,Blue Yonder Airlines,Enterprise,travel,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Marketplace,Completado,Transferencia,3,820.00,510.00,0.10,2460.00,246.00,2214.00,1530.00,684.00,2026-08-05
VEN-00382,2026-04-27,2026,4,Abril,C006,Proseware Labs,SMB,technology,P004,Azure Data Lake Storage,Storage,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Marketplace,Pendiente,Orden de compra,8,95.00,42.00,0.05,760.00,38.00,722.00,336.00,386.00,2026-08-05
VEN-00383,2026-04-04,2026,4,Abril,C001,Northwind Retail,Enterprise,retail,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Orden de compra,5,680.00,180.00,0.10,3400.00,340.00,3060.00,900.00,2160.00,2026-08-05
VEN-00384,2026-02-13,2026,2,Febrero,C005,Litware Stores,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Transferencia,9,22.80,7.20,0.05,205.20,10.26,194.94,64.80,130.14,2026-08-05
VEN-00385,2026-01-23,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Completado,Tarjeta,5,1250.00,420.00,0.03,6250.00,187.50,6062.50,2100.00,3962.50,2026-08-05
VEN-00386,2026-03-30,2026,3,Marzo,C007,Tailspin Toys,SMB,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Completado,Tarjeta,8,310.00,155.00,0.10,2480.00,248.00,2232.00,1240.00,992.00,2026-08-05
VEN-00387,2026-02-13,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Tarjeta,7,420.00,95.00,0.15,2940.00,441.00,2499.00,665.00,1834.00,2026-08-05
VEN-00388,2026-03-29,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Partner,Completado,Transferencia,8,13.70,4.10,0.08,109.60,8.77,100.83,32.80,68.03,2026-08-05
VEN-00389,2026-02-22,2026,2,Febrero,C005,Litware Stores,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Marketplace,Pendiente,Orden de compra,12,95.00,42.00,0.08,1140.00,91.20,1048.80,504.00,544.80,2026-08-05
VEN-00390,2026-04-04,2026,4,Abril,C003,Fabrikam Digital,Corporate,technology,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Partner,Pendiente,Transferencia,9,680.00,180.00,0.08,6120.00,489.60,5630.40,1620.00,4010.40,2026-08-05
VEN-00391,2026-05-20,2026,5,Mayo,C005,Litware Stores,SMB,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Online,Completado,Orden de compra,11,820.00,510.00,0.05,9020.00,451.00,8569.00,5610.00,2959.00,2026-08-05
VEN-00392,2026-02-15,2026,2,Febrero,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Partner,Pendiente,Transferencia,6,13.70,4.10,0.03,82.20,2.47,79.73,24.60,55.13,2026-08-05
VEN-00393,2026-03-20,2026,3,Marzo,C007,Tailspin Toys,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Orden de compra,11,95.00,42.00,0.15,1045.00,156.75,888.25,462.00,426.25,2026-08-05
VEN-00394,2026-04-03,2026,4,Abril,C001,Northwind Retail,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Online,Cancelado,Transferencia,3,420.00,95.00,0.08,1260.00,100.80,1159.20,285.00,874.20,2026-08-05
VEN-00395,2026-02-14,2026,2,Febrero,C003,Fabrikam Digital,Corporate,technology,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Tarjeta,4,820.00,510.00,0.10,3280.00,328.00,2952.00,2040.00,912.00,2026-08-05
VEN-00396,2026-04-08,2026,4,Abril,C007,Tailspin Toys,SMB,retail,P008,Governance Advisory,Consulting,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Pendiente,Orden de compra,7,1250.00,420.00,0.08,8750.00,700.00,8050.00,2940.00,5110.00,2026-08-05
VEN-00397,2026-02-20,2026,2,Febrero,C001,Northwind Retail,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Tarjeta,4,820.00,510.00,0.00,3280.00,0.00,3280.00,2040.00,1240.00,2026-08-05
VEN-00398,2026-02-06,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Online,Cancelado,Orden de compra,2,13.70,4.10,0.00,27.40,0.00,27.40,8.20,19.20,2026-08-05
VEN-00399,2026-02-23,2026,2,Febrero,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Partner,Completado,Transferencia,5,13.70,4.10,0.00,68.50,0.00,68.50,20.50,48.00,2026-08-05
VEN-00400,2026-06-03,2026,6,Junio,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Online,Pendiente,Orden de compra,2,13.70,4.10,0.03,27.40,0.82,26.58,8.20,18.38,2026-08-05
VEN-00401,2026-03-20,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P007,DP-600 Exam Prep,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Transferencia,12,420.00,95.00,0.08,5040.00,403.20,4636.80,1140.00,3496.80,2026-08-05
VEN-00402,2026-05-16,2026,5,Mayo,C001,Northwind Retail,Enterprise,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Transferencia,4,22.80,7.20,0.03,91.20,2.74,88.46,28.80,59.66,2026-08-05
VEN-00403,2026-05-15,2026,5,Mayo,C006,Proseware Labs,SMB,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Marketplace,Cancelado,Orden de compra,2,22.80,7.20,0.03,45.60,1.37,44.23,14.40,29.83,2026-08-05
VEN-00404,2026-03-29,2026,3,Marzo,C005,Litware Stores,SMB,retail,P007,DP-600 Exam Prep,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Partner,Cancelado,Tarjeta,2,420.00,95.00,0.05,840.00,42.00,798.00,190.00,608.00,2026-08-05
VEN-00405,2026-04-07,2026,4,Abril,C003,Fabrikam Digital,Corporate,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Partner,Pendiente,Orden de compra,7,310.00,155.00,0.00,2170.00,0.00,2170.00,1085.00,1085.00,2026-08-05
VEN-00406,2026-04-25,2026,4,Abril,C009,Graphic Design Institute,Corporate,education,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Pendiente,Transferencia,5,95.00,42.00,0.03,475.00,14.25,460.75,210.00,250.75,2026-08-05
VEN-00407,2026-02-08,2026,2,Febrero,C002,Contoso Market,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Marketplace,Cancelado,Tarjeta,6,420.00,95.00,0.10,2520.00,252.00,2268.00,570.00,1698.00,2026-08-05
VEN-00408,2026-06-01,2026,6,Junio,C003,Fabrikam Digital,Corporate,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Partner,Cancelado,Transferencia,10,22.80,7.20,0.05,228.00,11.40,216.60,72.00,144.60,2026-08-05
VEN-00409,2026-06-03,2026,6,Junio,C006,Proseware Labs,SMB,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Partner,Cancelado,Orden de compra,8,310.00,155.00,0.08,2480.00,198.40,2281.60,1240.00,1041.60,2026-08-05
VEN-00410,2026-06-10,2026,6,Junio,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Orden de compra,10,13.70,4.10,0.00,137.00,0.00,137.00,41.00,96.00,2026-08-05
VEN-00411,2026-01-28,2026,1,Enero,C007,Tailspin Toys,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Partner,Cancelado,Tarjeta,2,22.80,7.20,0.10,45.60,4.56,41.04,14.40,26.64,2026-08-05
VEN-00412,2026-02-06,2026,2,Febrero,C001,Northwind Retail,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Marketplace,Completado,Transferencia,11,820.00,510.00,0.00,9020.00,0.00,9020.00,5610.00,3410.00,2026-08-05
VEN-00413,2026-01-08,2026,1,Enero,C009,Graphic Design Institute,Corporate,education,P006,Data Engineering Workshop,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Transferencia,12,680.00,180.00,0.03,8160.00,244.80,7915.20,2160.00,5755.20,2026-08-05
VEN-00414,2026-03-11,2026,3,Marzo,C008,Wide World Importers,Enterprise,distribution,P004,Azure Data Lake Storage,Storage,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Transferencia,8,95.00,42.00,0.08,760.00,60.80,699.20,336.00,363.20,2026-08-05
VEN-00415,2026-01-14,2026,1,Enero,C006,Proseware Labs,SMB,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Online,Completado,Orden de compra,12,310.00,155.00,0.00,3720.00,0.00,3720.00,1860.00,1860.00,2026-08-05
VEN-00416,2026-03-01,2026,3,Marzo,C007,Tailspin Toys,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Marketplace,Cancelado,Transferencia,5,95.00,42.00,0.15,475.00,71.25,403.75,210.00,193.75,2026-08-05
VEN-00417,2026-06-05,2026,6,Junio,C006,Proseware Labs,SMB,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Online,Completado,Tarjeta,1,22.80,7.20,0.08,22.80,1.82,20.98,7.20,13.78,2026-08-05
VEN-00418,2026-03-14,2026,3,Marzo,C006,Proseware Labs,SMB,technology,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Pendiente,Transferencia,10,820.00,510.00,0.08,8200.00,656.00,7544.00,5100.00,2444.00,2026-08-05
VEN-00419,2026-05-28,2026,5,Mayo,C006,Proseware Labs,SMB,technology,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Marketplace,Cancelado,Orden de compra,6,1250.00,420.00,0.15,7500.00,1125.00,6375.00,2520.00,3855.00,2026-08-05
